"id","country","date","village","year","region","leaders_killed","leader_names","leader_description","militants_low","militants_high","militants_avg","unknown_low","unknown_high","unknown_avg","civilians_low","civilians_high","civilians_avg","total_low","total_high","total_avg","president","president_bush","president_obama","president_trump","target_type","target_description","target_organization_name","geo_lat","geo_lon","province","strike_type","notes","_id_deprecated","sources_deprecated","source1_name","source1_url","source2_name","source2_url","source3_name","source3_url","source4_name","source4_url","source5_name","source5_url","source6_name","source6_url","source7_name","source7_url","sources_combined","militants_lowhigh","unknown_lowhigh","civilians_lowhigh","total_lowhigh","leader_percent",""
"102","Pakistan","1/1/2010","Ghundikala village, 15 km east of Miram Shah, in Mir Ali Tehsil","2010","North Waziristan","0",,,"2","3","2.5",,,,,,,"2","3","2.5","Obama","0","1","0","Vehicle",,"Unclear","32.994267","70.207443","Federally Administered Tribal Areas",,,"709","<p>Geo TV: http://geo.tv/1-1-2010/55971.htm<br />Reuters: http://ca.reuters.com/article/topNews/idCATRE5BU2KP20100101<br />Dawn: http://www.dawn.com/wps/wcm/connect/dawn-content-library/dawn/news/pakistan/07-drone-strike-kills-three-militants-in-n-waziristan</p>","Geo TV"," http://geo.tv/1-1-2010/55971.htm","Reuters"," http://ca.reuters.com/article/topNews/idCATRE5BU2KP20100101","Dawn"," http://www.dawn.com/wps/wcm/connect/dawn-content-library/dawn/news/pakistan/07-drone-strike-kills-three-militants-in-n-waziristan",,,,,,,,,"<a href=' http://geo.tv/1-1-2010/55971.htm'>Geo TV</a>, <a href=' http://ca.reuters.com/article/topNews/idCATRE5BU2KP20100101'>Reuters</a>, <a href=' http://www.dawn.com/wps/wcm/connect/dawn-content-library/dawn/news/pakistan/07-drone-strike-kills-three-militants-in-n-waziristan'>Dawn</a>","Between 2 and 3",,,"Between 2 and 3","0",
"103","Pakistan","1/3/2010","Mosakki village, 25 km east of Miram Shah, in Mir Ali Tehsil","2010","North Waziristan","0",,,"2","2","2","0","0","0","0","0","0","2","2","2","Obama","0","1","0","House","Sadiq Noor, tribesman","Unclear","32.997723","70.342026","Federally Administered Tribal Areas",,,"710","<li>Geo Pakistan: <a href=""http://www.geo.tv/1-3-2010/56143.htm"" target=""_blank"">http://www.geo.tv/1-3-2010/56143.htm</a></li>\n <li>Brunei Times: <a href=""http://www.bt.com.bn/news-asia/2010/01/04/us-drone-attack-kills-two-militants-pakistan"" target=""_blank"">http://www.bt.com.bn/news-asia/2010/01/04/us-drone-attack-kills-two-militants-pakistan</a></li>","Geo Pakistan"," http://www.geo.tv/1-3-2010/56143.htm target=_blank","\n Brunei Times"," http://www.bt.com.bn/news-asia/2010/01/04/us-drone-attack-kills-two-militants-pakistan target=_blank",,,,,,,,,,,"<a href=' http://www.geo.tv/1-3-2010/56143.htm target=_blank'>Geo Pakistan</a>, <a href=' http://www.bt.com.bn/news-asia/2010/01/04/us-drone-attack-kills-two-militants-pakistan target=_blank'>\n Brunei Times</a>","2",,,"2","0",
"104","Pakistan","1/6/2010","Sanzali area of Datta Khel","2010","North Waziristan","0",,,"5","25","15",,,,,,,"5","25","15","Obama","0","1","0","Gathering",,"Taliban","32.983898","69.75769","Federally Administered Tribal Areas",,,"711","<p>AFP: http://news.yahoo.com/s/afp/20100106/wl_sthasia_afp/pakistanusunrestmissile<br />AP: http://news.yahoo.com/s/ap/20100106/ap_on_re_as/as_pakistan<br />Dawn: http://www.dawn.com/wps/wcm/connect/dawn-content-library/dawn/news/pakistan/07-drone-attack-ki</p>","AFP"," http://news.yahoo.com/s/afp/20100106/wl_sthasia_afp/pakistanusunrestmissile","AP"," http://news.yahoo.com/s/ap/20100106/ap_on_re_as/as_pakistan","Dawn"," http://www.dawn.com/wps/wcm/connect/dawn-content-library/dawn/news/pakistan/07-drone-attack-ki",,,,,,,,,"<a href=' http://news.yahoo.com/s/afp/20100106/wl_sthasia_afp/pakistanusunrestmissile'>AFP</a>, <a href=' http://news.yahoo.com/s/ap/20100106/ap_on_re_as/as_pakistan'>AP</a>, <a href=' http://www.dawn.com/wps/wcm/connect/dawn-content-library/dawn/news/pakistan/07-drone-attack-ki'>Dawn</a>","Between 5 and 25",,,"Between 5 and 25","0",
"105","Pakistan","1/8/2010","Tapi Village, near Miram Shah","2010","North Waziristan","0",,,"3","8","5.5",,,,,,,"3","8","5.5","Obama","0","1","0","Unclear","Hafiz Gul Bahadar militants","Taliban","33.003483","70.015182","Federally Administered Tribal Areas",,,"712","<p>AFP: http://news.yahoo.com/s/afp/20100108/wl_sthasia_afp/pakistanunrestnorthwestmissile<br />AP: http://news.yahoo.com/s/ap/20100108/ap_on_re_as/as_pakistan<br />CNN: http://www.cnn.com/2010/WORLD/asiapcf/01/08/pakistan.blast/<br />Geo: http://geo.tv/1-8-</p>","AFP"," http://news.yahoo.com/s/afp/20100108/wl_sthasia_afp/pakistanunrestnorthwestmissile","AP"," http://news.yahoo.com/s/ap/20100108/ap_on_re_as/as_pakistan","CNN"," http://www.cnn.com/2010/WORLD/asiapcf/01/08/pakistan.blast/","Geo"," http://geo.tv/1-8-",,,,,,,"<a href=' http://news.yahoo.com/s/afp/20100108/wl_sthasia_afp/pakistanunrestnorthwestmissile'>AFP</a>, <a href=' http://news.yahoo.com/s/ap/20100108/ap_on_re_as/as_pakistan'>AP</a>, <a href=' http://www.cnn.com/2010/WORLD/asiapcf/01/08/pakistan.blast/'>CNN</a>, <a href=' http://geo.tv/1-8-'>Geo</a>","Between 3 and 8",,,"Between 3 and 8","0",
"106","Pakistan","1/9/2010","Ismael Khel in Datta Khel region","2010","North Waziristan","1","Jamal Saeed Abdul Rahim","Jamal Saeed Abdul Rahim was on the FBI's most wanted list for his role in the 1986 hijacking of PanAm Flight 73.","4","4","4",,,,,,,"4","4","4","Obama","0","1","0","Compound",,"Unclear","32.991962","69.730911","Federally Administered Tribal Areas",,,"713","<li>BBC: <a href=""http://news.bbc.co.uk/2/hi/south_asia/8462195.stmAP"" target=""_blank"">http://news.bbc.co.uk/2/hi/south_asia/8462195.stmAP</a></li>\n <li>CNN: <a href=""http://edition.cnn.com/2010/WORLD/asiapcf/01/09/pakistan.drone.strike/"" target=""_blank"">http://edition.cnn.com/2010/WORLD/asiapcf/01/09/pakistan.drone.strike/</a></li>\n <li>BBC: <a href=""http://news.bbc.co.uk/2/hi/south_asia/8462195.stm"" target=""_blank"">http://news.bbc.co.uk/2/hi/south_asia/8462195.stm</a></li>\n <li>dawn: <a href=""http://www.dawn.com/news/948657/drone-strike-kills-four"" target=""_blank"">http://www.dawn.com/news/948657/drone-strike-kills-four</a></li>","New York Times","http://query.nytimes.com/gst/fullpage.html?res=9505E7DE163EF935A25752C0A9669D8B63","\n CNN","http://edition.cnn.com/2010/WORLD/asiapcf/01/09/pakistan.drone.strike/","\n BBC","http://news.bbc.co.uk/2/hi/south_asia/8462195.stm","Dawn"," http://www.dawn.com/news/948657/drone-strike-kills-four target=_blank",,,,,,,"<a href='http://query.nytimes.com/gst/fullpage.html?res=9505E7DE163EF935A25752C0A9669D8B63'>New York Times</a>, <a href='http://edition.cnn.com/2010/WORLD/asiapcf/01/09/pakistan.drone.strike/'>\n CNN</a>, <a href='http://news.bbc.co.uk/2/hi/south_asia/8462195.stm'>\n BBC</a>, <a href=' http://www.dawn.com/news/948657/drone-strike-kills-four target=_blank'>Dawn</a>","4",,,"4","0.25",
"107","Pakistan","1/14/2010","Shaktoi village in the Pasalkot region","2010","North Waziristan","0",,,"11","18","14.5",,,,,,,"11","18","14.5","Obama","0","1","0","Compound",,"Taliban","32.669147","70.156975","Federally Administered Tribal Areas",,,"714","<li>AP: <a href=""http://news.yahoo.com/s/ap/20100121/ap_on_re_as/as_pakistan_militant_killedCP"" target=""_blank"">http://news.yahoo.com/s/ap/20100121/ap_on_re_as/as_pakistan_militant_killedCP</a></li>\n <li>BBC: <a href=""http://news.bbc.co.uk/2/hi/south_asia/8473921.stm"" target=""_blank"">http://news.bbc.co.uk/2/hi/south_asia/8473921.stm</a></li>\n <li>dawn: <a href=""http://www.dawn.com/news/854235/fresh-drone-attacks-kill-11-hakimullah-s-fate-shrouded-in-mystery"" target=""_blank"">http://www.dawn.com/news/854235/fresh-drone-attacks-kill-11-hakimullah-s-fate-shrouded-in-mystery</a></li>\n <li>tribune: <a href=""http://tribune.com.pk/story/121193/taliban-video-solves-two-mysteries/"" target=""_blank"">http://tribune.com.pk/story/121193/taliban-video-solves-two-mysteries/</a></li>\n <li>nytimes: <a href=""http://www.nytimes.com/2010/01/15/world/asia/15pstan.html?ref=world"" target=""_blank"">http://www.nytimes.com/2010/01/15/world/asia/15pstan.html?ref=world</a></li>\n <li>aljazeera: <a href=""http://www.aljazeera.com/news/asia/2010/01/201011453930817749.html"" target=""_blank"">http://www.aljazeera.com/news/asia/2010/01/201011453930817749.html</a></li>","\n BBC","http://www.bbc.com/news/world-asia-24776363","\n dawn"," http://www.dawn.com/news/854235/fresh-drone-attacks-kill-11-hakimullah-s-fate-shrouded-in-mystery target=_blank","\n tribune"," http://tribune.com.pk/story/121193/taliban-video-solves-two-mysteries/ target=_blank","\n nytimes"," http://www.nytimes.com/2010/01/15/world/asia/15pstan.html?ref=world target=_blank","\n aljazeera"," http://www.aljazeera.com/news/asia/2010/01/201011453930817749.html target=_blank",,,,,"<a href='http://www.bbc.com/news/world-asia-24776363'>\n BBC</a>, <a href=' http://www.dawn.com/news/854235/fresh-drone-attacks-kill-11-hakimullah-s-fate-shrouded-in-mystery target=_blank'>\n dawn</a>, <a href=' http://tribune.com.pk/story/121193/taliban-video-solves-two-mysteries/ target=_blank'>\n tribune</a>, <a href=' http://www.nytimes.com/2010/01/15/world/asia/15pstan.html?ref=world target=_blank'>\n nytimes</a>, <a href=' http://www.aljazeera.com/news/asia/2010/01/201011453930817749.html target=_blank'>\n aljazeera</a>","Between 11 and 18",,,"Between 11 and 18","0",
"108","Pakistan","1/15/2010","Zanini Village, near Mir Ali","2010","North Waziristan","0",,,"3","5","4",,,,,,,"3","5","4","Obama","0","1","0","Training camp","Hakimullah Mehsud","Taliban","32.940117","70.296021","Federally Administered Tribal Areas",,,"715","<p>AFP: http://news.yahoo.com/s/afp/20100115/wl_sthasia_afp/pakistanunrestnorthwestmissile<br />Geo: http://geo.tv/1-15-2010/57068.htm<br />Dawn: http://www.dawn.com/wps/wcm/connect/dawn-content-library/dawn/news/pakistan/18-three-killed-in-suspected-us-dron</p>","AFP"," http://news.yahoo.com/s/afp/20100115/wl_sthasia_afp/pakistanunrestnorthwestmissile","Geo"," http://geo.tv/1-15-2010/57068.htm","Dawn"," http://www.dawn.com/wps/wcm/connect/dawn-content-library/dawn/news/pakistan/18-three-killed-in-suspected-us-dron",,,,,,,,,"<a href=' http://news.yahoo.com/s/afp/20100115/wl_sthasia_afp/pakistanunrestnorthwestmissile'>AFP</a>, <a href=' http://geo.tv/1-15-2010/57068.htm'>Geo</a>, <a href=' http://www.dawn.com/wps/wcm/connect/dawn-content-library/dawn/news/pakistan/18-three-killed-in-suspected-us-dron'>Dawn</a>","Between 3 and 5",,,"Between 3 and 5","0",
"109","Pakistan","1/15/2010","Bichi village, Mirkhwanai area, near Shaktoi","2010","North Waziristan","0",,,"3","6","4.5",,,,,,,"3","6","4.5","Obama","0","1","0","Compound",,"Taliban","32.667992","70.144958","Federally Administered Tribal Areas",,,"716","<li>AFP: <a href=""http://news.yahoo.com/s/afp/20100115/wl_sthasia_afp/pakistanunrestnorthwestmissileGeo"" target=""_blank"">http://news.yahoo.com/s/afp/20100115/wl_sthasia_afp/pakistanunrestnorthwestmissileGeo</a></li>\n <li>zeenews: <a href=""http://zeenews.india.com/news/south-asia/five-top-taliban-commanders-killed-in-recent-drone-strikes_597190.html"" target=""_blank"">http://zeenews.india.com/news/south-asia/five-top-taliban-commanders-killed-in-recent-drone-strikes_597190.html</a></li>\n <li>dawn: <a href=""http://www.dawn.com/news/854235/fresh-drone-attacks-kill-11-hakimullah-s-fate-shrouded-in-mystery"" target=""_blank"">http://www.dawn.com/news/854235/fresh-drone-attacks-kill-11-hakimullah-s-fate-shrouded-in-mystery</a></li>\n <li>nation: <a href=""http://nation.com.pk/politics/16-Jan-2010/11-more-dead-in-twin-US-drone-hits"" target=""_blank"">http://nation.com.pk/politics/16-Jan-2010/11-more-dead-in-twin-US-drone-hits</a></li>\n <li>BBC: <a href=""http://news.bbc.co.uk/2/hi/south_asia/8462195.stm"" target=""_blank"">http://news.bbc.co.uk/2/hi/south_asia/8462195.stm</a></li>","\n dawn","https://www.dawn.com/news/1182490/us-drone-attack-in-nwa-kills-six","\n BBC","http://news.bbc.co.uk/2/hi/south_asia/8462195.stm",,,,,,,,,,,"<a href='https://www.dawn.com/news/1182490/us-drone-attack-in-nwa-kills-six'>\n dawn</a>, <a href='http://news.bbc.co.uk/2/hi/south_asia/8462195.stm'>\n BBC</a>","Between 3 and 6",,,"Between 3 and 6","0",
"110","Pakistan","1/17/2010","Nizba Village, Shaktoi region","2010","South Waziristan","4"," Shahid ullah, Hafiz Nizamuddin Storikhel, Khawarey and Mohtaj.","All four are described as Taliban commanders.","12","20","16",,,,,,,"12","20","16","Obama","0","1","0","Compound",,"Islamic Movement of Uzbekistan","32.659031","70.150452","Federally Administered Tribal Areas",,,"717","<p>AJE: http://english.aljazeera.net/news/asia/2010/01/20101178213701265.html<br />WSJ: http://online.wsj.com/article/SB10001424052748704247504575008703661959016.html<br />Reuters: http://www.reuters.com/article/idUSTRE60E3FO20100117<br />The News: http://ww</p>","AJE"," http://english.aljazeera.net/news/asia/2010/01/20101178213701265.html","WSJ"," http://online.wsj.com/article/SB10001424052748704247504575008703661959016.html","Reuters"," http://www.reuters.com/article/idUSTRE60E3FO20100117","Zee News","http://zeenews.india.com/news/south-asia/five-top-taliban-commanders-killed-in-recent-drone-strikes_597190.html","Dawn","https://www.dawn.com/news/958950/five-key-taliban-commanders-killed-in-shaktoi",,,,,"<a href=' http://english.aljazeera.net/news/asia/2010/01/20101178213701265.html'>AJE</a>, <a href=' http://online.wsj.com/article/SB10001424052748704247504575008703661959016.html'>WSJ</a>, <a href=' http://www.reuters.com/article/idUSTRE60E3FO20100117'>Reuters</a>, <a href='http://zeenews.india.com/news/south-asia/five-top-taliban-commanders-killed-in-recent-drone-strikes_597190.html'>Zee News</a>, <a href='https://www.dawn.com/news/958950/five-key-taliban-commanders-killed-in-shaktoi'>Dawn</a>","Between 12 and 20",,,"Between 12 and 20","0.25",
"111","Pakistan","1/19/2010","Deegan, 18 miles west of Miram Shah","2010","North Waziristan","0",,,"3","6","4.5",,,,,,,"3","6","4.5","Obama","0","1","0","Compound",,"Haqqani Network","32.972958","69.700012","Federally Administered Tribal Areas",,,"718","<p>AP: http://news.yahoo.com/s/ap/20100119/ap_on_re_as/as_pakistan<br />GEODawn: http://www.dawn.com/wps/wcm/connect/dawn-content-library/dawn/news/pakistan/18-suspected-us-drone-strike-kills-six-in-miranshah-am-03<br />CNN: http://edition.cnn.com/2010/WORLD</p>","AP"," http://news.yahoo.com/s/ap/20100119/ap_on_re_as/as_pakistan","GEODawn"," http://www.dawn.com/wps/wcm/connect/dawn-content-library/dawn/news/pakistan/18-suspected-us-drone-strike-kills-six-in-miranshah-am-03","CNN"," http://edition.cnn.com/2010/WORLD",,,,,,,,,"<a href=' http://news.yahoo.com/s/ap/20100119/ap_on_re_as/as_pakistan'>AP</a>, <a href=' http://www.dawn.com/wps/wcm/connect/dawn-content-library/dawn/news/pakistan/18-suspected-us-drone-strike-kills-six-in-miranshah-am-03'>GEODawn</a>, <a href=' http://edition.cnn.com/2010/WORLD'>CNN</a>","Between 3 and 6",,,"Between 3 and 6","0",
"112","Pakistan","1/29/2010","Muhammad Khel, Datta Khel","2010","North Waziristan","0",,,"5","15","10",,,,,,,"5","15","10","Obama","0","1","0","Compound",,"Haqqani Network","33.001755","69.713058","Federally Administered Tribal Areas",,,"719","<p>AFP: http://www.google.com/hostednews/afp/article/ALeqM5hTS40m0EA1PurEIleQRTDxsnh9Ng<br />AP: http://news.yahoo.com/s/ap/20100130/ap_on_re_as/as_pakistan<br />BBC: http://news.bbc.co.uk/2/hi/south_asia/8488888.stm<br />NYT: http://www.nytimes.com/2010/01/</p>","AFP"," http://www.google.com/hostednews/afp/article/ALeqM5hTS40m0EA1PurEIleQRTDxsnh9Ng","AP"," http://news.yahoo.com/s/ap/20100130/ap_on_re_as/as_pakistan","BBC"," http://news.bbc.co.uk/2/hi/south_asia/8488888.stm","NYT"," http://www.nytimes.com/2010/01/",,,,,,,"<a href=' http://www.google.com/hostednews/afp/article/ALeqM5hTS40m0EA1PurEIleQRTDxsnh9Ng'>AFP</a>, <a href=' http://news.yahoo.com/s/ap/20100130/ap_on_re_as/as_pakistan'>AP</a>, <a href=' http://news.bbc.co.uk/2/hi/south_asia/8488888.stm'>BBC</a>, <a href=' http://www.nytimes.com/2010/01/'>NYT</a>","Between 5 and 15",,,"Between 5 and 15","0",
"113","Pakistan","2/2/2010","Toor Narai village, Datta Khel, 30km west of Miram Shah","2010","North Waziristan","0",,,"2","7","4.5",,,,,,,"2","7","4.5","Obama","0","1","0","Training camp",,"Taliban","32.9989","69.9534","Federally Administered Tribal Areas",,,"720","<p>Dawn: http://www.dawn.com/wps/wcm/connect/dawn-content-library/dawn/news/pakistan/provinces/06-us-missile-strike-kills-at-least-ten-militants-rs-04<br />Geo: http://geo.tv/2-2-2010/58408.htm<br />AJE: http://english.aljazeera.net/news/asia/2010/02/2010218</p>","Dawn"," http://www.dawn.com/wps/wcm/connect/dawn-content-library/dawn/news/pakistan/provinces/06-us-missile-strike-kills-at-least-ten-militants-rs-04","Geo"," http://geo.tv/2-2-2010/58408.htm","AJE"," http://english.aljazeera.net/news/asia/2010/02/2010218",,,,,,,,,"<a href=' http://www.dawn.com/wps/wcm/connect/dawn-content-library/dawn/news/pakistan/provinces/06-us-missile-strike-kills-at-least-ten-militants-rs-04'>Dawn</a>, <a href=' http://geo.tv/2-2-2010/58408.htm'>Geo</a>, <a href=' http://english.aljazeera.net/news/asia/2010/02/2010218'>AJE</a>","Between 2 and 7",,,"Between 2 and 7","0",
"114","Pakistan","2/2/2010","Pai Khel","2010","North Waziristan","0",,,"2","7","4.5",,,,,,,"2","7","4.5","Obama","0","1","0","Training camp",,"Taliban","33.0023","69.8696","Federally Administered Tribal Areas",,,"721","<p>Dawn: http://www.dawn.com/wps/wcm/connect/dawn-content-library/dawn/news/pakistan/provinces/06-us-missile-strike-kills-at-least-ten-militants-rs-04<br />Geo: http://geo.tv/2-2-2010/58408.htm<br />AJE: http://english.aljazeera.net/news/asia/2010/02/2010219</p>","Dawn"," http://www.dawn.com/wps/wcm/connect/dawn-content-library/dawn/news/pakistan/provinces/06-us-missile-strike-kills-at-least-ten-militants-rs-04","Geo"," http://geo.tv/2-2-2010/58408.htm","AJE"," http://english.aljazeera.net/news/asia/2010/02/2010219",,,,,,,,,"<a href=' http://www.dawn.com/wps/wcm/connect/dawn-content-library/dawn/news/pakistan/provinces/06-us-missile-strike-kills-at-least-ten-militants-rs-04'>Dawn</a>, <a href=' http://geo.tv/2-2-2010/58408.htm'>Geo</a>, <a href=' http://english.aljazeera.net/news/asia/2010/02/2010219'>AJE</a>","Between 2 and 7",,,"Between 2 and 7","0",
"115","Pakistan","2/2/2010","Muhammad Khel","2010","North Waziristan","0",,,"2","7","4.5",,,,,,,"2","7","4.5","Obama","0","1","0","Training camp",,"Taliban","32.5725","69.5306","Federally Administered Tribal Areas",,,"722","<p>Dawn: http://www.dawn.com/wps/wcm/connect/dawn-content-library/dawn/news/pakistan/provinces/06-us-missile-strike-kills-at-least-ten-militants-rs-04<br />Geo: http://geo.tv/2-2-2010/58408.htm<br />AJE: http://english.aljazeera.net/news/asia/2010/02/2010220</p>","Dawn"," http://www.dawn.com/wps/wcm/connect/dawn-content-library/dawn/news/pakistan/provinces/06-us-missile-strike-kills-at-least-ten-militants-rs-04","Geo"," http://geo.tv/2-2-2010/58408.htm","AJE"," http://english.aljazeera.net/news/asia/2010/02/2010220",,,,,,,,,"<a href=' http://www.dawn.com/wps/wcm/connect/dawn-content-library/dawn/news/pakistan/provinces/06-us-missile-strike-kills-at-least-ten-militants-rs-04'>Dawn</a>, <a href=' http://geo.tv/2-2-2010/58408.htm'>Geo</a>, <a href=' http://english.aljazeera.net/news/asia/2010/02/2010220'>AJE</a>","Between 2 and 7",,,"Between 2 and 7","0",
"116","Pakistan","2/2/2010","Deegan, 18 miles west of Miram Shah","2010","North Waziristan","0",,,"4","8","6",,,,,,,"4","8","6","Obama","0","1","0","Training camp",,"Taliban","32.976414","69.728165","Federally Administered Tribal Areas",,,"723","<p>Dawn: http://www.dawn.com/wps/wcm/connect/dawn-content-library/dawn/news/pakistan/provinces/06-us-missile-strike-kills-at-least-ten-militants-rs-04<br />Geo: http://geo.tv/2-2-2010/58408.htm<br />AJE: http://english.aljazeera.net/news/asia/2010/02/2010221</p>","Dawn"," http://www.dawn.com/wps/wcm/connect/dawn-content-library/dawn/news/pakistan/provinces/06-us-missile-strike-kills-at-least-ten-militants-rs-04","Geo"," http://geo.tv/2-2-2010/58408.htm","AJE"," http://english.aljazeera.net/news/asia/2010/02/2010221",,,,,,,,,"<a href=' http://www.dawn.com/wps/wcm/connect/dawn-content-library/dawn/news/pakistan/provinces/06-us-missile-strike-kills-at-least-ten-militants-rs-04'>Dawn</a>, <a href=' http://geo.tv/2-2-2010/58408.htm'>Geo</a>, <a href=' http://english.aljazeera.net/news/asia/2010/02/2010221'>AJE</a>","Between 4 and 8",,,"Between 4 and 8","0",
"117","Pakistan","2/14/2010","Mir Ali","2010","North Waziristan","0",,,"8","9","8.5",,,,,,,"8","9","8.5","Obama","0","1","0","Compound","militant collaborator Khanadan Khan Dawar","Unclear","32.963161","70.241776","Federally Administered Tribal Areas",,,"724","<p>NYT: http://www.nytimes.com/2010/02/15/world/asia/15pstan.html<br />CNN: http://edition.cnn.com/2010/WORLD/asiapcf/02/14/pakistan.attacks/<br />AFP: http://www.google.com/hostednews/afp/article/ALeqM5jNMep6A9CfDN1kqj15keICdBbKCQ<br />Reuters: http://www.r</p>","NYT"," http://www.nytimes.com/2010/02/15/world/asia/15pstan.html","CNN"," http://edition.cnn.com/2010/WORLD/asiapcf/02/14/pakistan.attacks/","AFP"," http://www.google.com/hostednews/afp/article/ALeqM5jNMep6A9CfDN1kqj15keICdBbKCQ","Reuters"," http://www.r",,,,,,,"<a href=' http://www.nytimes.com/2010/02/15/world/asia/15pstan.html'>NYT</a>, <a href=' http://edition.cnn.com/2010/WORLD/asiapcf/02/14/pakistan.attacks/'>CNN</a>, <a href=' http://www.google.com/hostednews/afp/article/ALeqM5jNMep6A9CfDN1kqj15keICdBbKCQ'>AFP</a>, <a href=' http://www.r'>Reuters</a>","Between 8 and 9",,,"Between 8 and 9","0",
